Entry_ID,State Patient Number,Date Announced,Age Bracket,Gender,Detected City,Detected District,Detected State,State code,Num Cases,Current Status,Contracted from which Patient (Suspected),Notes,Source_1,Source_2,Source_3,Nationality,Type of transmission,Status Change Date,Patient Number
197859,,23/07/2020,,,,Adilabad,Telangana,TG,17,Hospitalized,,,https://twitter.com/Eatala_Rajender/status/1286327602295140352,,,,,,
197860,,23/07/2020,,,,Komaram Bheem,Telangana,TG,4,Hospitalized,,,https://twitter.com/Eatala_Rajender/status/1286327602295140352,,,,,,
197861,,23/07/2020,,,,Vikarabad,Telangana,TG,5,Hospitalized,,,https://twitter.com/Eatala_Rajender/status/1286327602295140352,,,,,,
197862,,23/07/2020,,,,Nagarkurnool,Telangana,TG,51,Hospitalized,,,https://twitter.com/Eatala_Rajender/status/1286327602295140352,,,,,,
197863,,23/07/2020,,,,Jangaon,Telangana,TG,22,Hospitalized,,,https://twitter.com/Eatala_Rajender/status/1286327602295140352,,,,,,
197864,,23/07/2020,,,,Nizamabad,Telangana,TG,38,Hospitalized,,,https://twitter.com/Eatala_Rajender/status/1286327602295140352,,,,,,
197865,,23/07/2020,,,,Mulugu,Telangana,TG,17,Hospitalized,,,https://twitter.com/Eatala_Rajender/status/1286327602295140352,,,,,,
197866,,23/07/2020,,,,Siddipet,Telangana,TG,9,Hospitalized,,,https://twitter.com/Eatala_Rajender/status/1286327602295140352,,,,,,
197867,,23/07/2020,,,,Suryapet,Telangana,TG,39,Hospitalized,,,https://twitter.com/Eatala_Rajender/status/1286327602295140352,,,,,,
197868,,23/07/2020,,,,Jogulamba Gadwal,Telangana,TG,2,Hospitalized,,,https://twitter.com/Eatala_Rajender/status/1286327602295140352,,,,,,
197869,,23/07/2020,,,,,Telangana,TG,1661,Recovered,,,https://twitter.com/Eatala_Rajender/status/1286327602295140352,,,,,,
197870,,23/07/2020,,,,,Telangana,TG,9,Deceased,,,https://twitter.com/Eatala_Rajender/status/1286327602295140352,,,,,,
197871,,23/07/2020,,,,East Sikkim,Sikkim,SK,19,Hospitalized,,,https://twitter.com/sikkimgovt/status/1286324802756608002,,,,,,
197872,,23/07/2020,,,,West Sikkim,Sikkim,SK,3,Hospitalized,,,https://twitter.com/sikkimgovt/status/1286324802756608002,,,,,,
197873,,23/07/2020,,,,,Sikkim,SK,10,Recovered,,,https://twitter.com/sikkimgovt/status/1286324802756608002,,,,,,
197874,,23/07/2020,,,,Ajmer,Rajasthan,RJ,13,Hospitalized,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197875,,23/07/2020,,,,Alwar,Rajasthan,RJ,41,Hospitalized,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197876,,23/07/2020,,,,Banswara,Rajasthan,RJ,2,Hospitalized,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197877,,23/07/2020,,,,Barmer,Rajasthan,RJ,12,Hospitalized,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197878,,23/07/2020,,,,Bharatpur,Rajasthan,RJ,36,Hospitalized,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197879,,23/07/2020,,,,Bhilwara,Rajasthan,RJ,15,Hospitalized,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197880,,23/07/2020,,,,Bikaner,Rajasthan,RJ,41,Hospitalized,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197881,,23/07/2020,,,,Bundi,Rajasthan,RJ,9,Hospitalized,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197882,,23/07/2020,,,,Chittorgarh,Rajasthan,RJ,1,Hospitalized,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197883,,23/07/2020,,,,Churu,Rajasthan,RJ,6,Hospitalized,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197884,,23/07/2020,,,,Dausa,Rajasthan,RJ,2,Hospitalized,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197885,,23/07/2020,,,,Dungarpur,Rajasthan,RJ,17,Hospitalized,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197886,,23/07/2020,,,,Ganganagar,Rajasthan,RJ,14,Hospitalized,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197887,,23/07/2020,,,,Hanumangarh,Rajasthan,RJ,6,Hospitalized,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197888,,23/07/2020,,,,Jaipur,Rajasthan,RJ,44,Hospitalized,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197889,,23/07/2020,,,,Jaisalmer,Rajasthan,RJ,2,Hospitalized,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197890,,23/07/2020,,,,Jhalawar,Rajasthan,RJ,1,Hospitalized,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197891,,23/07/2020,,,,Jodhpur,Rajasthan,RJ,138,Hospitalized,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197892,,23/07/2020,,,,Karauli,Rajasthan,RJ,5,Hospitalized,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197893,,23/07/2020,,,,Nagaur,Rajasthan,RJ,28,Hospitalized,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197894,,23/07/2020,,,,Pali,Rajasthan,RJ,54,Hospitalized,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197895,,23/07/2020,,,,Sikar,Rajasthan,RJ,42,Hospitalized,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197896,,23/07/2020,,,,Sirohi,Rajasthan,RJ,5,Hospitalized,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197897,,23/07/2020,,,,Tonk,Rajasthan,RJ,2,Hospitalized,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197898,,23/07/2020,,,,Udaipur,Rajasthan,RJ,11,Hospitalized,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197899,,23/07/2020,,,,Ajmer,Rajasthan,RJ,32,Recovered,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197900,,23/07/2020,,,,Alwar,Rajasthan,RJ,28,Recovered,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197901,,23/07/2020,,,,Barmer,Rajasthan,RJ,15,Recovered,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197902,,23/07/2020,,,,Bhilwara,Rajasthan,RJ,3,Recovered,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197903,,23/07/2020,,,,Churu,Rajasthan,RJ,10,Recovered,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197904,,23/07/2020,,,,Dausa,Rajasthan,RJ,3,Recovered,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197905,,23/07/2020,,,,Dholpur,Rajasthan,RJ,3,Recovered,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197906,,23/07/2020,,,,Dungarpur,Rajasthan,RJ,9,Recovered,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197907,,23/07/2020,,,,Ganganagar,Rajasthan,RJ,1,Recovered,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197908,,23/07/2020,,,,Hanumangarh,Rajasthan,RJ,8,Recovered,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197909,,23/07/2020,,,,Jaipur,Rajasthan,RJ,22,Recovered,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197910,,23/07/2020,,,,Jaisalmer,Rajasthan,RJ,1,Recovered,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197911,,23/07/2020,,,,Jalore,Rajasthan,RJ,15,Recovered,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197912,,23/07/2020,,,,Jhalawar,Rajasthan,RJ,2,Recovered,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197913,,23/07/2020,,,,Jodhpur,Rajasthan,RJ,88,Recovered,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197914,,23/07/2020,,,,Karauli,Rajasthan,RJ,12,Recovered,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197915,,23/07/2020,,,,Kota,Rajasthan,RJ,3,Recovered,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197916,,23/07/2020,,,,Pali,Rajasthan,RJ,43,Recovered,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197917,,23/07/2020,,,,Pratapgarh,Rajasthan,RJ,6,Recovered,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197918,,23/07/2020,,,,Rajsamand,Rajasthan,RJ,5,Recovered,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197919,,23/07/2020,,,,Sawai Madhopur,Rajasthan,RJ,1,Recovered,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197920,,23/07/2020,,,,Sikar,Rajasthan,RJ,4,Recovered,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197921,,23/07/2020,,,,Udaipur,Rajasthan,RJ,3,Recovered,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197922,,23/07/2020,,,,Alwar,Rajasthan,RJ,3,Deceased,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197923,,23/07/2020,,,,Bikaner,Rajasthan,RJ,3,Deceased,,,https://twitter.com/ANI/status/1286327036131176448,,,,,,
197924,,23/07/2020,,,,,Meghalaya,ML,4,Recovered,,,https://twitter.com/SangmaConrad/status/1286329075686977539,,,,,,
197925,,23/07/2020,,,,Bilaspur,Himachal Pradesh,HP,1,Hospitalized,,,https://twitter.com/nhm_hp/status/1286329688281866240,,,,,,
197926,,23/07/2020,,,,Hamirpur,Himachal Pradesh,HP,2,Hospitalized,,,https://twitter.com/nhm_hp/status/1286329688281866240,,,,,,
197927,,23/07/2020,,,,Mandi,Himachal Pradesh,HP,4,Hospitalized,,,https://twitter.com/nhm_hp/status/1286329688281866240,,,,,,
197928,,23/07/2020,,,,Shimla,Himachal Pradesh,HP,1,Hospitalized,,,https://twitter.com/nhm_hp/status/1286329688281866240,,,,,,
197929,,23/07/2020,,,,Solan,Himachal Pradesh,HP,43,Hospitalized,,,https://twitter.com/nhm_hp/status/1286329688281866240,,,,,,
197930,,23/07/2020,,,,Bilaspur,Himachal Pradesh,HP,2,Recovered,,,https://twitter.com/nhm_hp/status/1286329688281866240,,,,,,
197931,,23/07/2020,,,,Chamba,Himachal Pradesh,HP,2,Recovered,,,https://twitter.com/nhm_hp/status/1286329688281866240,,,,,,
197932,,23/07/2020,,,,Kinnaur,Himachal Pradesh,HP,2,Recovered,,,https://twitter.com/nhm_hp/status/1286329688281866240,,,,,,
197933,,23/07/2020,,,,Solan,Himachal Pradesh,HP,12,Recovered,,,https://twitter.com/nhm_hp/status/1286329688281866240,,,,,,
197934,,23/07/2020,,,,Ahmedabad,Gujarat,GJ,210,Hospitalized,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197935,,23/07/2020,,,,Amreli,Gujarat,GJ,3,Hospitalized,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197936,,23/07/2020,,,,Anand,Gujarat,GJ,9,Hospitalized,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197937,,23/07/2020,,,,Aravalli,Gujarat,GJ,3,Hospitalized,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197938,,23/07/2020,,,,Banaskantha,Gujarat,GJ,14,Hospitalized,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197939,,23/07/2020,,,,Bharuch,Gujarat,GJ,27,Hospitalized,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197940,,23/07/2020,,,,Bhavnagar,Gujarat,GJ,39,Hospitalized,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197941,,23/07/2020,,,,Botad,Gujarat,GJ,7,Hospitalized,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197942,,23/07/2020,,,,Chhota Udaipur,Gujarat,GJ,5,Hospitalized,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197943,,23/07/2020,,,,Dahod,Gujarat,GJ,31,Hospitalized,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197944,,23/07/2020,,,,Gandhinagar,Gujarat,GJ,31,Hospitalized,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197945,,23/07/2020,,,,Gir Somnath,Gujarat,GJ,11,Hospitalized,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197946,,23/07/2020,,,,Jamnagar,Gujarat,GJ,34,Hospitalized,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197947,,23/07/2020,,,,Junagadh,Gujarat,GJ,43,Hospitalized,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197948,,23/07/2020,,,,Kutch,Gujarat,GJ,24,Hospitalized,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197949,,23/07/2020,,,,Kheda,Gujarat,GJ,13,Hospitalized,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197950,,23/07/2020,,,,Mahisagar,Gujarat,GJ,7,Hospitalized,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197951,,23/07/2020,,,,Mehsana,Gujarat,GJ,23,Hospitalized,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197952,,23/07/2020,,,,Morbi,Gujarat,GJ,4,Hospitalized,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197953,,23/07/2020,,,,Narmada,Gujarat,GJ,40,Hospitalized,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197954,,23/07/2020,,,,Navsari,Gujarat,GJ,18,Hospitalized,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197955,,23/07/2020,,,,Panchmahal,Gujarat,GJ,12,Hospitalized,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197956,,23/07/2020,,,,Patan,Gujarat,GJ,23,Hospitalized,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197957,,23/07/2020,,,,Porbandar,Gujarat,GJ,1,Hospitalized,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197958,,23/07/2020,,,,Rajkot,Gujarat,GJ,59,Hospitalized,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197959,,23/07/2020,,,,Sabarkantha,Gujarat,GJ,4,Hospitalized,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197960,,23/07/2020,,,,Surat,Gujarat,GJ,256,Hospitalized,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197961,,23/07/2020,,,,Surendranagar,Gujarat,GJ,31,Hospitalized,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197962,,23/07/2020,,,,Tapi,Gujarat,GJ,5,Hospitalized,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197963,,23/07/2020,,,,Vadodara,Gujarat,GJ,82,Hospitalized,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197964,,23/07/2020,,,,Valsad,Gujarat,GJ,9,Hospitalized,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197965,,23/07/2020,,,,Ahmedabad,Gujarat,GJ,203,Recovered,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197966,,23/07/2020,,,,Amreli,Gujarat,GJ,12,Recovered,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197967,,23/07/2020,,,,Anand,Gujarat,GJ,4,Recovered,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197968,,23/07/2020,,,,Aravalli,Gujarat,GJ,3,Recovered,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197969,,23/07/2020,,,,Banaskantha,Gujarat,GJ,6,Recovered,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197970,,23/07/2020,,,,Bharuch,Gujarat,GJ,7,Recovered,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197971,,23/07/2020,,,,Bhavnagar,Gujarat,GJ,52,Recovered,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197972,,23/07/2020,,,,Botad,Gujarat,GJ,1,Recovered,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197973,,23/07/2020,,,,Chhota Udaipur,Gujarat,GJ,6,Recovered,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197974,,23/07/2020,,,,Devbhumi Dwarka,Gujarat,GJ,1,Recovered,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197975,,23/07/2020,,,,Gandhinagar,Gujarat,GJ,25,Recovered,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197976,,23/07/2020,,,,Junagadh,Gujarat,GJ,14,Recovered,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197977,,23/07/2020,,,,Kutch,Gujarat,GJ,8,Recovered,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197978,,23/07/2020,,,,Kheda,Gujarat,GJ,18,Recovered,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197979,,23/07/2020,,,,Mehsana,Gujarat,GJ,5,Recovered,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197980,,23/07/2020,,,,Morbi,Gujarat,GJ,1,Recovered,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197981,,23/07/2020,,,,Navsari,Gujarat,GJ,12,Recovered,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197982,,23/07/2020,,,,Panchmahal,Gujarat,GJ,11,Recovered,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197983,,23/07/2020,,,,Patan,Gujarat,GJ,10,Recovered,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197984,,23/07/2020,,,,Porbandar,Gujarat,GJ,1,Recovered,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197985,,23/07/2020,,,,Rajkot,Gujarat,GJ,8,Recovered,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197986,,23/07/2020,,,,Sabarkantha,Gujarat,GJ,9,Recovered,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197987,,23/07/2020,,,,Surat,Gujarat,GJ,205,Recovered,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197988,,23/07/2020,,,,Surendranagar,Gujarat,GJ,16,Recovered,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197989,,23/07/2020,,,,Tapi,Gujarat,GJ,1,Recovered,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197990,,23/07/2020,,,,Vadodara,Gujarat,GJ,71,Recovered,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197991,,23/07/2020,,,,Valsad,Gujarat,GJ,8,Recovered,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197992,,23/07/2020,,,,Ahmedabad,Gujarat,GJ,5,Deceased,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197993,,23/07/2020,,,,Bhavnagar,Gujarat,GJ,1,Deceased,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197994,,23/07/2020,,,,Botad,Gujarat,GJ,1,Deceased,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197995,,23/07/2020,,,,Kutch,Gujarat,GJ,2,Deceased,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197996,,23/07/2020,,,,Morbi,Gujarat,GJ,1,Deceased,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197997,,23/07/2020,,,,Patan,Gujarat,GJ,2,Deceased,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197998,,23/07/2020,,,,Surat,Gujarat,GJ,14,Deceased,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
197999,,23/07/2020,,,,Vadodara,Gujarat,GJ,2,Deceased,,,https://twitter.com/DDNewsGujarati/status/1286309215452110848,https://t.me/indiacovid/11231,,,,,
198000,,23/07/2020,75,M,,Kamrup Metropolitan,Assam,AS,1,Deceased,,BL Ajit Saria,https://twitter.com/himantabiswa/status/1286340797676302337,,,,,,
198001,,23/07/2020,43,M,,,Assam,AS,1,Deceased,,Baldev Singh,https://twitter.com/himantabiswa/status/1286340797676302337,,,,,,
198002,,23/07/2020,40,M,,Karimganj,Assam,AS,1,Deceased,,Samim Ahmed,https://twitter.com/himantabiswa/status/1286340797676302337,,,,,,
198003,,23/07/2020,53,M,,Kokrajhar,Assam,AS,1,Deceased,,Dilip Kr Roy,https://twitter.com/himantabiswa/status/1286340797676302337,,,,,,
198004,,23/07/2020,,,,Raipur,Chhattisgarh,CT,91,Hospitalized,,,https://twitter.com/HealthCgGov/status/1286348073007030275,,,,,,
198005,,23/07/2020,,,,Surguja,Chhattisgarh,CT,9,Hospitalized,,,https://twitter.com/HealthCgGov/status/1286348073007030275,,,,,,
198006,,23/07/2020,,,,Rajnandgaon,Chhattisgarh,CT,6,Hospitalized,,,https://twitter.com/HealthCgGov/status/1286348073007030275,,,,,,
198007,,23/07/2020,,,,Korba,Chhattisgarh,CT,3,Hospitalized,,,https://twitter.com/HealthCgGov/status/1286348073007030275,,,,,,
198008,,23/07/2020,,,,Mahasamund,Chhattisgarh,CT,2,Hospitalized,,,https://twitter.com/HealthCgGov/status/1286348073007030275,,,,,,
198009,,23/07/2020,,,,Bilaspur,Chhattisgarh,CT,2,Hospitalized,,,https://twitter.com/HealthCgGov/status/1286348073007030275,,,,,,
198010,,23/07/2020,,,,Durg,Chhattisgarh,CT,1,Hospitalized,,,https://twitter.com/HealthCgGov/status/1286348073007030275,,,,,,
198011,,23/07/2020,,,,Surajpur,Chhattisgarh,CT,1,Hospitalized,,,https://twitter.com/HealthCgGov/status/1286348073007030275,,,,,,
198012,,23/07/2020,,,,Uttar Bastar Kanker,Chhattisgarh,CT,1,Hospitalized,,,https://twitter.com/HealthCgGov/status/1286348073007030275,,,,,,
198013,,23/07/2020,,,,Raipur,Chhattisgarh,CT,1,Deceased,,,https://twitter.com/HealthCgGov/status/1286348073007030275,,,,,,
198014,,23/07/2020,,,,Raipur,Chhattisgarh,CT,1,Deceased,,,https://twitter.com/HealthCgGov/status/1286348073007030275,,,,,,
198015,,23/07/2020,,,,Raipur,Chhattisgarh,CT,1,Deceased,,,https://twitter.com/HealthCgGov/status/1286348073007030275,,,,,,
198016,,23/07/2020,,,,Raipur,Chhattisgarh,CT,1,Deceased,,,https://twitter.com/HealthCgGov/status/1286348073007030275,,,,,,
198017,,23/07/2020,,,,Raipur,Chhattisgarh,CT,7,Recovered,,,https://twitter.com/HealthCgGov/status/1286348073007030275,,,,,,
198018,,23/07/2020,,,,Bilaspur,Chhattisgarh,CT,2,Recovered,,,https://twitter.com/HealthCgGov/status/1286348073007030275,,,,,,
198019,,23/07/2020,,,,Janjgir Champa,Chhattisgarh,CT,1,Recovered,,,https://twitter.com/HealthCgGov/status/1286348073007030275,,,,,,
198020,,23/07/2020,,,,Papum Pare,Arunachal Pradesh,AR,33,Hospitalized,,,https://twitter.com/DirectorateofHS/status/1286350838408122370,,,,,,
198021,,23/07/2020,,,,Namsai,Arunachal Pradesh,AR,4,Hospitalized,,,https://twitter.com/DirectorateofHS/status/1286350838408122370,,,,,,
198022,,23/07/2020,,,,West Siang,Arunachal Pradesh,AR,3,Hospitalized,,,https://twitter.com/DirectorateofHS/status/1286350838408122370,,,,,,
198023,,23/07/2020,,,,Papum Pare,Arunachal Pradesh,AR,1,Hospitalized,,,https://twitter.com/DirectorateofHS/status/1286350838408122370,,,,,,
198024,,23/07/2020,,,,Lower Dibang Valley,Arunachal Pradesh,AR,1,Hospitalized,,,https://twitter.com/DirectorateofHS/status/1286350838408122370,,,,,,
198025,,23/07/2020,,,,Papum Pare,Arunachal Pradesh,AR,15,Recovered,,,https://twitter.com/DirectorateofHS/status/1286350838408122370,,,,,,
198026,,23/07/2020,,,,Changlang,Arunachal Pradesh,AR,3,Recovered,,,https://twitter.com/DirectorateofHS/status/1286350838408122370,,,,,,
198027,,23/07/2020,,,,Tirap,Arunachal Pradesh,AR,1,Recovered,,,https://twitter.com/DirectorateofHS/status/1286350838408122370,,,,,,
198028,,23/07/2020,,,,Upper Subansiri,Arunachal Pradesh,AR,1,Recovered,,,https://twitter.com/DirectorateofHS/status/1286350838408122370,,,,,,
198029,,23/07/2020,,,,Bokaro,Jharkhand,JH,9,Hospitalized,,,https://twitter.com/FOBGumla/status/1286350549571588096,,,,,,
198030,,23/07/2020,,,,Chatra,Jharkhand,JH,6,Hospitalized,,,https://twitter.com/FOBGumla/status/1286350549571588096,,,,,,
198031,,23/07/2020,,,,Deoghar,Jharkhand,JH,1,Hospitalized,,,https://twitter.com/FOBGumla/status/1286350549571588096,,,,,,
198032,,23/07/2020,,,,Dhanbad,Jharkhand,JH,17,Hospitalized,,,https://twitter.com/FOBGumla/status/1286350549571588096,,,,,,
198033,,23/07/2020,,,,West Singhbhum,Jharkhand,JH,9,Hospitalized,,,https://twitter.com/FOBGumla/status/1286350549571588096,,,,,,
198034,,23/07/2020,,,,East Singhbhum,Jharkhand,JH,29,Hospitalized,,,https://twitter.com/FOBGumla/status/1286350549571588096,,,,,,
198035,,23/07/2020,,,,Giridih,Jharkhand,JH,6,Hospitalized,,,https://twitter.com/FOBGumla/status/1286350549571588096,,,,,,
198036,,23/07/2020,,,,Godda,Jharkhand,JH,2,Hospitalized,,,https://twitter.com/FOBGumla/status/1286350549571588096,,,,,,
